homologID	entrezHuman	symbHuman	entrezMouse	symbMouse
12977	51668	162655	ZNF519	56220	Zfp386
12978	51671	221468	TMEM217	71138	Tmem217
12979	51678	54991	C1orf159	230996	9430015G10Rik
12980	51680	143662	MUC15	269328	Muc15
12981	51691	388323	GLTPD2	216871	Gltpd2
12982	51693	23514	SPIDR	224008	Spidr
12983	51695	388536	ZNF790	233056	Zfp790
12984	51725	127062	OR2M3	258443	Olfr164
12985	51741	390162	OR5M9	258216	Olfr1034
12986	51759	441670	OR4M1	258658	Olfr734
12987	51800	81050	OR5AC2	258036	Olfr198
12988	51828	222234	FAM185A	330050	Fam185a
12989	51830	203259	FAM219A	71901	Fam219a
12990	51833	135458	HUS1B	210554	Hus1b
12991	51841	122046	TEX26	75860	Tex26
12992	51842	123775	C16orf46	69528	1700030J22Rik
12993	51846	126272	EID2B	434156	Eid2b
12994	51847	127795	C1orf87	620779	Gm12695
12995	51848	130367	SGPP2	433323	Sgpp2
12996	51849	136051	ZNF786	330301	Zfp786
12997	51851	139221	MUM1L1	245631	Mum1l1
12998	51852	139285	AMER1	72345	Amer1
12999	51854	143162	FRMPD2	268729	Gm626
13000	51856	147011	PROCA1	216974	Proca1
13001	51858	147929	ZNF565	74352	Zfp84
13002	51861	148266	ZNF569	72723	Zfp74
13003	51864	140699	MROH8	629499	Mroh8
13004	51865	149840	C20orf196	73747	1110034G24Rik
13005	51866	150468	CKAP2L	70466	Ckap2l
13006	51867	151246	SGOL2	244495	Gm4975
13007	51868	151254	ALS2CR11	102636554	LOC102636554
13008	51873	164592	CCDC116	76872	Ccdc116
13009	51874	165100	C2orf57	71863	1700019O17Rik
13010	51876	166655	TRIM60	234329	Trim60
13011	51880	2187	FANCB	237211	Fancb
13012	51881	196513	DCP1B	319618	Dcp1b
13013	51883	199699	DAND5	23863	Dand5
13014	51887	202309	GAPT	238875	Gapt
13015	51888	205147	AMER3	211383	Amer3
13016	51889	221322	TBC1D32	544696	Tbc1d32
13017	51892	254268	AKNAD1	329738	Aknad1
13018	51893	255119	C4orf22	75784	1700007G11Rik
13019	51895	256957	C17orf66	629303	Gm11435
13020	51896	257062	CATSPERD	106757	Catsperd
13021	51897	257169	C9orf43	214106	4933430I17Rik
13022	51900	124045	SPATA33	320869	Spata33
13023	51905	377047	PRSS45	260408	Prss45
13024	51912	254173	TTLL10	330010	Ttll10
13025	51916	140680	C20orf96	228778	6820408C15Rik
13026	51918	124975	GGT6	71522	Ggt6
13027	51919	135398	C6orf141	71583	9130008F23Rik
13028	51920	135932	TMEM139	109218	Tmem139
13029	51921	163154	PRR22	100504446	Prr22
13030	51941	79670	ZCCHC6	214290	Zcchc6
13031	51942	160428	ALDH1L2	216188	Aldh1l2
13032	51943	399665	FAM102A	98952	Fam102a
13033	51944	339977	LRRC66	231296	Lrrc66
13034	51953	221393	GPR115	78249	Gpr115
13035	52086	163702	IFNLR1	242700	Ifnlr1
13036	52092	130507	UBR3	68795	Ubr3
13037	52094	145376	PPP1R36	210762	Ppp1r36
13038	52095	79086	SMIM7	66818	Smim7
13039	52098	389384	C6orf222	207819	4930539E08Rik
13040	52099	285368	PRRT3	210673	Prrt3
13041	52105	84162	KIAA1109	229227	4932438A13Rik
13042	52106	283420	CLEC9A	232414	Clec9a
13043	52110	203522	DDX26B	236790	Ddx26b
13044	52111	195977	ANTXRL	239029	Antxrl
13045	52118	54768	HYDIN	244653	Hydin
13046	52120	162681	C18orf54	269033	4930503L19Rik
13047	52121	79613	TANGO6	272538	Tango6
13048	52129	203111	ERICH5	239368	BC030476
13049	52134	148345	C1orf127	230909	Gm572
13050	52147	284040	CDRT4	66338	Cdrt4
13051	52148	284654	RSPO1	192199	Rspo1
13052	52149	285025	CCDC141	545428	Ccdc141
13053	52155	285755	PPIL6	73075	Ppil6
13054	52156	286262	TPRN	97031	Tprn
13055	52157	219990	OOSP2	225922	Oosp2
13056	52159	255043	TMEM86B	68255	Tmem86b
13057	52161	257044	C1orf101	631584	Gm7068
13058	52162	199675	C19orf59	69189	1810033B17Rik
13059	52163	203260	CCDC107	622404	Ccdc107
13060	52165	256536	TCERG1L	70571	Tcerg1l
13061	52167	285555	STPG2	381476	Stpg2
13062	52168	136306	SVOPL	320590	Svopl
13063	52172	144100	PLEKHA7	233765	Plekha7
13064	52178	201243	C17orf74	108803	4933402P03Rik
13065	52179	65998	C11orf95	108899	2700081O15Rik
13066	52182	120935	CCDC38	237465	Ccdc38
13067	52184	392307	FAM221B	242408	Fam221b
13068	52193	144608	C12orf60	320135	BC049715
13069	52195	285800	PRR18	320111	Prr18
13070	52214	259285	TAS2R39	353148	Tas2r139
13071	52219	389610	XKR5	319581	Xkr5
13072	52221	400258	C14orf180	319942	A530016L24Rik
13073	52229	730112	FAM166B	329831	Fam166b
13074	52230	338398	TAS2R60	387512	Tas2r135
13075	52233	151888	BTLA	208154	Btla
13076	52235	493860	CCDC73	211936	Ccdc73
13077	52238	132203	SNTN	218739	Sntn
13078	52240	144809	FAM216B	219170	Fam216b
13079	52243	399949	C11orf88	235345	4833427G06Rik
13080	52251	9739	SETD1A	233904	Setd1a
13081	52252	283748	PLA2G4D	78390	Pla2g4d
13082	52253	414332	LCN10	332578	Lcn10
13083	52255	347736	NME9	623534	Nme9
13084	52256	339834	CCDC36	434438	Ccdc36
13085	52257	340205	TREML1	71326	Treml1
13086	52264	338949	TMEM202	73893	Tmem202
13087	52268	128861	BPIFA3	73388	Bpifa3
13088	52269	152816	C4orf26	381651	Gm1045
13089	52272	286256	LCN12	77701	Lcn12
13090	52274	339512	C1orf110	78465	1700084C01Rik
13091	52276	401546	C9orf152	242484	D630039A03Rik
13092	52281	399947	C11orf87	330941	AI593442
13093	52298	353164	TAS2R42	387356	Tas2r131
13094	52304	219578	ZNF804B	207618	Zfp804b
13095	52318	197320	ZNF778	22688	Zfp26
13096	52319	199964	TMEM61	329909	Tmem61
13097	52326	256764	WDR72	546144	Wdr72
13098	52328	126859	AXDND1	77352	Axdnd1
13099	52329	23345	SYNE1	64009	Syne1
13100	52330	89797	NAV2	78286	Nav2
13101	52331	146378	C16orf92	78118	4930451I11Rik
13102	52334	285513	GPRIN3	243385	Gprin3
13103	52335	100289635	ZNF605	675812	Zfp605
13104	52341	347148	QRFP	227717	Qrfp
13105	52344	223075	CCDC129	232016	Ccdc129
13106	52346	347240	KIF24	109242	Kif24
13107	52351	284001	CCDC57	71276	Ccdc57
13108	52352	257313	UTS2B	224065	Uts2b
13109	52359	285180	RUFY4	435626	Rufy4
13110	52362	346689	KLRG2	74253	Klrg2
13111	52367	374877	C19orf45	76406	1700019B03Rik
13112	52371	400566	C17orf97	74230	1700016K19Rik
13113	52380	198437	LKAAEAR1	277496	4930526D03Rik
13114	52382	140710	SOGA1	320706	Soga1
13115	52385	123103	KLHL33	546611	Klhl33
13116	52386	374920	C19orf68	321008	6330408A02Rik
13117	52388	387597	ILDR2	100039795	Ildr2
13118	52392	494551	WEE2	381759	Wee2
13119	52396	375298	CERKL	228094	Cerkl
13120	52406	138724	C9orf131	67317	1700022I11Rik
13121	52408	147808	ZNF784	654801	Zfp784
13122	52414	81704	DOCK8	76088	Dock8
13123	52415	403314	APOBEC4	71281	Apobec4
13124	52598	387119	CEP85L	100038725	Cep85l
13125	52599	404281	YY2	100073351	Yy2
13126	52601	200162	SPAG17	74362	Spag17
13127	52602	388325	SCIMP	327957	Scimp
13128	52611	131920	TMEM207	100043057	Tmem207
13129	52613	166348	KBTBD12	74589	Kbtbd12
13130	52617	387990	TOMM20L	75266	Tomm20l
13131	52619	388533	KRTDAP	64661	Krtdap
13132	52625	389197	C4orf50	381634	Gm1043
13133	52626	389206	BEND4	666938	Bend4
13134	52640	401138	AMTN	71421	Amtn
13135	52643	284266	SIGLEC15	620235	Siglec15
13136	52649	23508	TTC9	69480	Ttc9
13137	52652	57536	KIAA1328	225289	AW554918
13138	52656	26049	FAM169A	320557	Fam169a
13139	52657	85446	ZFHX2	239102	Zfhx2
13140	52664	23326	USP22	216825	Usp22
13141	52665	84443	FRMPD3	101055948	LOC101055948
13142	52683	23380	SRGAP2	14270	Srgap2
13143	52701	124535	HSF5	327992	Hsf5
13144	52729	149643	SPATA45	75558	1700022P22Rik
13145	52739	158830	CXorf65	245536	Gm614
13146	52756	147710	IGSF23	70080	Igsf23
13147	52766	164714	TTLL8	239591	Ttll8
13148	52791	196996	GRAMD2	546134	Gramd2
13149	52813	284422	SMIM24	72273	2210404O07Rik
13150	52815	646627	LYPD8	70163	Lypd8
13151	52819	340024	SLC6A19	74338	Slc6a19
13152	52823	220416	LRRC63	70859	Lrrc63
13153	52829	283951	C16orf91	214489	BC003965
13154	52832	254439	C11orf86	69861	2010003K11Rik
13155	52838	441476	C9orf173	74472	4933433C11Rik
13156	52846	388963	C2orf81	71837	1700003E16Rik
13157	52852	399814	C10orf120	233918	4933402N03Rik
13158	52854	338661	TMEM225	75667	Tmem225
13159	52857	440955	TMEM89	69384	Tmem89
13160	52868	57683	ZDBF2	73884	Zdbf2
13161	52875	161394	SAMD15	238333	Samd15
13162	52882	221711	SYCP2L	637277	Sycp2l
13163	52949	344167	FOXI3	232077	Foxi3
13164	52974	346653	FAM71F2	245884	Fam71f2
13165	52981	199920	C1orf168	242594	1700024P16Rik
13166	52993	255349	TMEM211	333048	Tmem211
13167	53050	285423	RP11-526A4.1	71831	1700007B14Rik
13168	53056	286207	C9orf117	227736	1700019L03Rik
13169	53069	283999	TMEM235	546519	Tmem235
13170	53111	26173	INTS1	68510	Ints1
13171	53117	647174	SERPINE3	319433	Serpine3
13172	53133	84875	PARP10	671535	Parp10
13173	53205	387885	CCDC42B	546886	Ccdc42b
13174	53300	401258	RAB44	442827	Rab44
13175	53366	222255	ATXN7L1	380753	Atxn7l1
13176	53396	654463	FER1L6	631797	Fer1l6
13177	53430	84520	C14orf142	100233175	AK010878
13178	53435	84700	MYO18B	74376	Myo18b
13179	53442	389136	VGLL3	73569	Vgll3
13180	53461	339231	ARL16	70317	Arl16
13181	53479	340900	EBLN1	102636291	LOC102636291
13182	53485	728858	C12orf71	73344	1700034J05Rik
13183	53493	342979	PALM3	74337	Palm3
13184	53496	344022	NOTO	384452	Noto
13185	53500	343578	ARHGAP40	545481	Arhgap40
13186	53503	340595	ZCCHC16	619287	Zcchc16
13187	53527	342346	C16orf96	78809	4930562C15Rik
13188	54375	283514	SIAH3	380918	Siah3
13189	54378	642987	TMEM232	381107	Tmem232
13190	54379	388946	TMEM247	78469	Tmem247
13191	54416	401236	STMND1	380842	Stmnd1
13192	54444	387890	TMEM233	545798	Tmem233
13193	54453	283659	PRTG	235472	Prtg
13194	54473	388633	LDLRAD1	546840	Ldlrad1
13195	54497	389170	LEKR1	624866	Lekr1
13196	54680	389161	ANKUB1	242037	Gm410
13197	54754	283219	KCTD21	622320	Kctd21
13198	54768	22834	ZNF652	268469	Zfp652
13199	54780	257407	C2orf72	72792	2810459M11Rik
13200	54811	401944	LDLRAD2	435811	Ldlrad2
13201	54900	728637	LOC728637	74847	4930404A10Rik
13202	54902	653140	FAM228A	74855	Fam228a
13203	54908	118461	C10orf71	100504518	3425401B19Rik
13204	54921	448834	KPRP	433619	Kprp
13205	54981	440097	DBX2	223843	Dbx2
13206	55024	440574	MINOS1	433771	Minos1
13207	55190	100271715	ARHGEF33	381112	Arhgef33
13208	55426	215	ABCD1	11666	Abcd1
13209	55427	286	ANK1	11733	Ank1
13210	55429	1019	CDK4	12567	Cdk4
13211	55430	1029	CDKN2A	12578	Cdkn2a
13212	55432	1259	CNGA1	12788	Cnga1
13213	55433	1281	COL3A1	12825	Col3a1
13214	55434	1289	COL5A1	12831	Col5a1
13215	55435	1811	SLC26A3	13487	Slc26a3
13216	55437	2261	FGFR3	14184	Fgfr3
13217	55440	2645	GCK	103988	Gck
13218	55442	3000	GUCY2D	14919	Gucy2e
13219	55444	3690	ITGB3	16416	Itgb3
13220	55448	3875	KRT18	16668	Krt18
13221	55450	4353	MPO	17523	Mpo
13222	55452	5340	PLG	18815	Plg
13223	55454	5308	PITX2	18741	Pitx2
13224	55455	6103	RPGR	19893	Rpgr
13225	55456	6523	SLC5A1	20537	Slc5a1
13226	55458	224	ALDH3A2	11671	Aldh3a2
13227	55461	3852	KRT5	110308	Krt5
13228	55462	4633	MYL2	17906	Myl2
13229	55465	1080	CFTR	12638	Cftr
13230	55466	1300	COL10A1	12813	Col10a1
13231	55467	2203	FBP1	14121	Fbp1
13232	55468	2588	GALNS	50917	Galns
13233	55469	3949	LDLR	16835	Ldlr
13234	55471	4891	SLC11A2	18174	Slc11a2
13235	55473	4843	NOS2	18126	Nos2
13236	55477	147	ADRA1B	11548	Adra1b
13237	55478	211	ALAS1	11655	Alas1
13238	55480	217	ALDH2	11669	Aldh2
13239	55483	223	ALDH9A1	56752	Aldh9a1
13240	55484	775	CACNA1C	12288	Cacna1c
13241	55485	1138	CHRNA5	110835	Chrna5
13242	55488	1595	CYP51A1	13121	Cyp51
13243	55489	2563	GABRD	14403	Gabrd
13244	55492	3357	HTR2B	15559	Htr2b
13245	55493	3687	ITGAX	16411	Itgax
13246	55494	5020	OXT	18429	Oxt
13247	55495	5034	P4HB	18453	P4hb
13248	55496	5243	ABCB1	18671	Abcb1a
13249	55497	5530	PPP3CA	19055	Ppp3ca
13250	55508	255022	CALHM1	546729	Calhm1
13251	55513	1830	DSG3	13512	Dsg3
13252	55514	847	CAT	12359	Cat
13253	55520	2326	FMO1	14261	Fmo1
13254	55524	6013	RLN1	19773	Rln1
13255	55526	3458	IFNG	15978	Ifng
13256	55530	6813	STXBP2	20911	Stxbp2
13257	55532	2782	GNB1	14688	Gnb1
13258	55533	5878	RAB5C	19345	Rab5c
13259	55534	2778	GNAS	14683	Gnas
13260	55536	23478	SEC11A	56529	Sec11a
13261	55537	29927	SEC61A1	53421	Sec61a1
13262	55539	2771	GNAI2	14678	Gnai2
13263	55541	6346	CCL1	20290	Ccl1
13264	55547	6531	SLC6A3	13162	Slc6a3
13265	55548	6865	TACR2	21337	Tacr2
13266	55552	55	ACPP	56318	Acpp
13267	55553	87	ACTN1	109711	Actn1
13268	55557	292	SLC25A5	11740	Slc25a5
13269	55558	309	ANXA6	11749	Anxa6
13270	55559	368	ABCC6	27421	Abcc6
13271	55561	817	CAMK2D	108058	Camk2d
13272	55562	890	CCNA2	12428	Ccna2
13273	55565	1024	CDK8	264064	Cdk8
13274	55566	1025	CDK9	107951	Cdk9
13275	55567	1104	RCC1	100088	Rcc1
13276	55569	1116	CHI3L1	12654	Chil1
13277	55572	1460	CSNK2B	13001	Csnk2b
13278	55574	1501	CTNND2	18163	Ctnnd2
13279	55575	1793	DOCK1	330662	Dock1
13280	55576	1859	DYRK1A	13548	Dyrk1a
13281	55579	2020	EN2	13799	En2
13282	55580	2081	ERN1	78943	Ern1
13283	55581	2104	ESRRG	26381	Esrrg
13284	55582	2239	GPC4	14735	Gpc4
13285	55587	3275	PRMT2	15468	Prmt2
13286	55588	3301	DNAJA1	15502	Dnaja1
13287	55590	20	ABCA2	11305	Abca2
13288	55593	378	ARF4	11843	Arf4
13289	55597	490	ATP2B1	67972	Atp2b1
13290	55599	669	BPGM	12183	Bpgm
13291	55604	1006	CDH8	12564	Cdh8
13292	55606	1215	CMA1	17228	Cma1
13293	55607	1280	COL2A1	12824	Col2a1
13294	55608	1310	COL19A1	12823	Col19a1
13295	55609	1357	CPA1	109697	Cpa1
13296	55610	1361	CPB2	56373	Cpb2
13297	55611	1380	CR2	12902	Cr2
13298	55612	1395	CRHR2	12922	Crhr2
13299	55615	1473	CST5	58214	Cst10
13300	55616	1509	CTSD	13033	Ctsd
13301	55617	1537	CYC1	66445	Cyc1
13302	55618	1635	DCTD	320685	Dctd
13303	55619	10290	SPEG	11790	Speg
13304	55620	1821	DRP2	13497	Drp2
13305	55621	1848	DUSP6	67603	Dusp6
13306	55623	2098	ESD	13885	Esd
13307	55624	2313	FLI1	14247	Fli1
13308	55628	2784	GNB3	14695	Gnb3
13309	55629	2932	GSK3B	56637	Gsk3b
13310	55630	2971	GTF3A	66596	Gtf3a
13311	55632	3078	CFHR1	50702	Cfhr1
13312	55633	3101	HK3	212032	Hk3
13313	55634	3208	HPCA	15444	Hpca
13314	55636	3371	TNC	21923	Tnc
13315	55638	3769	KCNJ13	100040591	Kcnj13
13316	55639	3791	KDR	16542	Kdr
13317	55640	3797	KIF3C	16570	Kif3c
13318	55642	3836	KPNA1	16646	Kpna1
13319	55643	3856	KRT8	16691	Krt8
13320	55645	3887	KRT81	64818	Krt81
13321	55647	3945	LDHB	16832	Ldhb
13322	55648	4010	LMX1B	16917	Lmx1b
13323	55649	4067	LYN	17096	Lyn
13324	55653	4140	MARK3	17169	Mark3
13325	55655	4282	MIF	17319	Mif
13326	55657	4440	MSI1	17690	Msi1
13327	55661	4893	NRAS	18176	Nras
13328	55662	4967	OGDH	18293	Ogdh
13329	55663	4978	OPCML	330908	Opcml
13330	55664	5063	PAK3	18481	Pak3
13331	55665	5081	PAX7	18509	Pax7
13332	55666	5128	CDK17	237459	Cdk17
13333	55668	5211	PFKL	18641	Pfkl
13334	55669	5225	PGC	109820	Pgc
13335	55670	5328	PLAU	18792	Plau
13336	55671	5336	PLCG2	234779	Plcg2
13337	55672	5338	PLD2	18806	Pld2
13338	55673	5409	PNMT	18948	Pnmt
13339	55674	5452	POU2F2	18987	Pou2f2
13340	55679	5578	PRKCA	18750	Prkca
13341	55680	5587	PRKD1	18760	Prkd1
13342	55681	5590	PRKCZ	18762	Prkcz
13343	55682	5595	MAPK3	26417	Mapk3
13344	55683	5597	MAPK6	50772	Mapk6
13345	55684	5600	MAPK11	19094	Mapk11
13346	55685	5601	MAPK9	26420	Mapk9
13347	55686	5608	MAP2K6	26399	Map2k6
13348	55687	5635	PRPSAP1	67763	Prpsap1
13349	55690	5693	PSMB5	19173	Psmb5
13350	55691	5710	PSMD4	19185	Psmd4
13351	55693	5796	PTPRK	19272	Ptprk
13352	55697	5870	RAB6A	19346	Rab6a
13353	55699	5880	RAC2	19354	Rac2
13354	55700	5905	RANGAP1	19387	Rangap1
13355	55701	5912	RAP2B	74012	Rap2b
13356	55702	5931	RBBP7	245688	Rbbp7
13357	55703	6195	RPS6KA1	20111	Rps6ka1
13358	55705	6300	MAPK12	29857	Mapk12
13359	55706	6332	SCN7A	20272	Scn7a
13360	55707	6418	SET	56086	Set
13361	55708	6428	SRSF3	20383	Srsf3
13362	55709	6455	SH3GL1	20405	Sh3gl1
13363	55711	6594	SMARCA1	93761	Smarca1
13364	55718	6777	STAT5B	20851	Stat5b
13365	55719	6792	CDKL5	382253	Cdkl5
13366	55722	6861	SYT5	53420	Syt5
13367	55723	6874	TAF4	228980	Taf4a
13368	55726	7064	THOP1	50492	Thop1
13369	55727	7125	TNNC2	21925	Tnnc2
13370	55728	7134	TNNC1	21924	Tnnc1
13371	55729	64499	TPSB2	17229	Tpsb2
13372	55730	7178	TPT1	22070	Tpt1
13373	55731	7181	NR2C1	22025	Nr2c1
13374	55733	7296	TXNRD1	50493	Txnrd1
13375	55739	7336	UBE2V2	70620	Ube2v2
13376	55740	7430	EZR	22350	Ezr
13377	55742	7547	ZIC3	22773	Zic3
13378	55755	7727	ZNF174	385674	Zfp174
13379	55757	8050	PDHX	27402	Pdhx
13380	55758	8078	USP5	22225	Usp5
13381	55759	8140	SLC7A5	20539	Slc7a5
13382	55762	8444	DYRK3	226419	Dyrk3
13383	55764	8467	SMARCA5	93762	Smarca5
13384	55765	8476	CDC42BPA	226751	Cdc42bpa
13385	55769	8558	CDK10	234854	Cdk10
13386	55770	8560	DEGS1	13244	Degs1
13387	55773	56101	PCDHGB5	93702	Pcdhgb5
13388	55776	8671	SLC4A4	54403	Slc4a4
13389	55777	415117	STX19	68159	Stx19
13390	55780	8735	MYH13	544791	Myh13
13391	55784	8789	FBP2	14120	Fbp2
13392	55785	8802	SUCLG1	56451	Suclg1
13393	55793	8999	CDKL2	53886	Cdkl2
13394	55798	1069	CETN2	26370	Cetn2
13395	55799	2016	EMX1	13796	Emx1
13396	55800	2194	FASN	14104	Fasn
13397	55802	2687	GGT5	23887	Ggt5
13398	55803	3421	IDH3G	15929	Idh3g
13399	55804	6550	SLC9A3	105243	Slc9a3
13400	55805	8814	CDKL1	71091	Cdkl1
13401	55806	8974	P4HA2	18452	P4ha2
13402	55807	9212	AURKB	20877	Aurkb
13403	55809	7760	ZNF213	449521	Zfp213
13404	55811	86	ACTL6A	56456	Actl6a
13405	55812	670	BPHL	68021	Bphl
13406	55815	997	CDC34	216150	Cdc34
13407	55818	1445	CSK	12988	Csk
13408	55823	2021	ENDOG	13804	Endog
13409	55824	2044	EPHA5	13839	Epha5
13410	55827	2591	GALNT3	14425	Galnt3
13411	55828	3217	HOXB7	15415	Hoxb7
13412	55829	3799	KIF5B	16573	Kif5b
13413	55831	4920	ROR2	26564	Ror2
13414	55833	5521	PPP2R2B	72930	Ppp2r2b
13415	55836	7867	MAPKAPK3	102626	Mapkapk3
13416	55837	8120	AP3B2	11775	Ap3b2
13417	55838	8284	KDM5D	20592	Kdm5d
13418	55839	8653	DDX3Y	26900	Ddx3y
13419	55840	9060	PAPSS2	23972	Papss2
13420	55842	9107	MTMR6	219135	Mtmr6
13421	55843	9113	LATS1	16798	Lats1
13422	55844	9196	KCNAB3	16499	Kcnab3
13423	55848	9355	LHX2	16870	Lhx2
13424	55849	9371	KIF3B	16569	Kif3b
13425	55850	9391	CIAO1	26371	Ciao1
13426	55852	9429	ABCG2	26357	Abcg2
13427	55855	39	ACAT2	224530	Acat3
13428	55856	9622	KLK4	56640	Klk4
13429	55857	81	ACTN4	60595	Actn4
13430	55858	1016	CDH18	320865	Cdh18
13431	55859	1030	CDKN2B	12579	Cdkn2b
13432	55861	3798	KIF5A	16572	Kif5a
13433	55864	4643	MYO1E	71602	Myo1e
13434	55867	5547	PRCP	72461	Prcp
13435	55868	5613	PRKX	19108	Prkx
13436	55872	9991	PTBP3	230257	Ptbp3
13437	55873	225	ABCD2	26874	Abcd2
13438	55875	766	CA7	12354	Car7
13439	55879	1296	COL8A2	329941	Col8a2
13440	55884	2671	GFER	11692	Gfer
13441	55885	2746	GLUD1	14661	Glud1
13442	55888	3033	HADH	15107	Hadh
13443	55890	3265	HRAS	15461	Hras
13444	55897	5165	PDK3	236900	Pdk3
13445	55899	6093	ROCK1	19877	Rock1
13446	55900	7525	YES1	22612	Yes1
13447	55902	9568	GABBR2	242425	Gabbr2
13448	55904	10000	AKT3	23797	Akt3
13449	55906	10053	AP1M2	11768	Ap1m2
13450	55911	3985	LIMK2	16886	Limk2
13451	55912	4001	LMNB1	16906	Lmnb1
13452	55916	6282	S100A11	277089	Gm5068
13453	55918	6882	TAF11	68776	Taf11
13454	55921	6940	ZNF354A	21408	Zfp354a
13455	55922	10082	GPC6	23888	Gpc6
13456	55923	10114	HIPK3	15259	Hipk3
13457	55925	10161	LPAR6	67168	Lpar6
13458	55929	10234	LRRC17	74511	Lrrc17
13459	55930	10238	DCAF7	71833	Dcaf7
13460	55933	10260	DENND4A	102442	Dennd4a
13461	55936	922	CD5L	11801	Cd5l
13462	55937	4088	SMAD3	17127	Smad3
13463	55938	4191	MDH2	17448	Mdh2
13464	55939	4325	MMP16	17389	Mmp16
13465	55940	4522	MTHFD1	108156	Mthfd1
13466	55941	4628	MYH10	77579	Myh10
13467	55942	6502	SKP2	27401	Skp2
13468	55943	6718	AKR1D1	208665	Akr1d1
13469	55945	9578	CDC42BPB	217866	Cdc42bpb
13470	55946	9759	HDAC4	208727	Hdac4
13471	55948	10320	IKZF1	22778	Ikzf1
13472	55952	10382	TUBB4A	22153	Tubb4a
13473	55953	10397	NDRG1	17988	Ndrg1
13474	55954	4122	MAN2A2	140481	Man2a2
13475	55955	649	BMP1	12153	Bmp1
13476	55956	830	CAPZA2	12343	Capza2
13477	55957	3337	DNAJB1	81489	Dnajb1
13478	55958	5306	PITPNA	18738	Pitpna
13479	55959	5470	PPEF2	19023	Ppef2
13480	55960	5475	PPEF1	237178	Ppef1
13481	55961	5525	PPP2R5A	226849	Ppp2r5a
13482	55962	5529	PPP2R5E	26932	Ppp2r5e
13483	55963	5580	PRKCD	18753	Prkcd
13484	55964	5592	PRKG1	19091	Prkg1
13485	55965	6789	STK4	58231	Stk4
13486	55966	7444	VRK2	69922	Vrk2
13487	55968	10427	SEC24B	99683	Sec24b
13488	55971	10479	SLC9A6	236794	Slc9a6
13489	55973	10554	AGPAT1	55979	Agpat1
13490	55975	2773	GNAI3	14679	Gnai3
13491	55976	10672	GNA13	14674	Gna13
13492	55977	10692	RRH	20132	Rrh
13493	55978	10693	CCT6B	12467	Cct6b
13494	55980	10844	TUBGCP2	74237	Tubgcp2
13495	55982	10905	MAN1A2	17156	Man1a2
13496	55983	10927	SPIN1	20729	Spin1
13497	55984	6917	TCEA1	21399	Tcea1
13498	55988	79799	UGT2A3	72094	Ugt2a3
13499	55991	10959	TMED2	56334	Tmed2
13500	55992	10987	COPS5	26754	Cops5
13501	55994	64714	PDIA2	69191	Pdia2
13502	55997	11033	ADAP1	231821	Adap1
13503	56000	1789	DNMT3B	13436	Dnmt3b
13504	56001	3204	HOXA7	15404	Hoxa7
13505	56002	5831	PYCR1	209027	Pycr1
13506	56003	6016	RIT1	19769	Rit1
13507	56004	6048	RNF5	54197	Rnf5
13508	56005	6328	SCN3A	20269	Scn3a
13509	56012	10385	BTN2A2	238555	Btn2a2
13510	56014	11104	KATNA1	23924	Katna1
13511	56019	11169	WDHD1	218973	Wdhd1
13512	56029	10351	ABCA8	27404	Abca8b
13513	56032	11269	DDX19B	234733	Ddx19b
13514	56033	11329	STK38	106504	Stk38
13515	56037	84532	ACSS1	68738	Acss1
13516	56038	89941	RHOT2	214952	Rhot2
13517	56073	1431	CS	12974	Cs
13518	56080	6652	SORD	20322	Sord
13519	56097	23171	GPD1L	333433	Gpd1l
13520	56106	51012	SLMO2	66390	Slmo2
13521	56113	124590	USH1G	16470	Ush1g
13522	56119	79602	ADIPOR2	68465	Adipor2
13523	56129	22919	MAPRE1	13589	Mapre1
13524	56130	65263	PYCRL	66194	Pycrl
13525	56137	219333	USP12	22217	Usp12
13526	56150	491	ATP2B2	11941	Atp2b2
13527	56152	51547	SIRT7	209011	Sirt7
13528	56208	81894	SLC25A28	246696	Slc25a28
13529	56228	5224	PGAM2	56012	Pgam2
13530	56234	3800	KIF5C	16574	Kif5c
13531	56235	56919	DHX33	216877	Dhx33
13532	56240	5119	CHMP1A	234852	Chmp1a
13533	56267	90957	DHX57	106794	Dhx57
13534	56276	4542	MYO1F	17916	Myo1f
13535	56279	5965	RECQL	19691	Recql
13536	56282	2182	ACSL4	50790	Acsl4
13537	56284	79152	FA2H	338521	Fa2h
13538	56292	26958	COPG2	54160	Copg2
13539	56295	10897	YIF1A	68090	Yif1a
13540	56296	84938	ATG4C	242557	Atg4c
13541	56299	23012	STK38L	232533	Stk38l
13542	56300	120103	SLC36A4	234967	Slc36a4
13543	56320	3954	LETM1	56384	Letm1
13544	56324	23390	ZDHHC17	320150	Zdhhc17
13545	56331	2957	GTF2A1	83602	Gtf2a1
13546	56334	51741	WWOX	80707	Wwox
13547	56358	137994	LETM2	270035	Letm2
13548	56377	22916	NCBP2	68092	Ncbp2
13549	56379	351	APP	11820	App
13550	56382	84889	SLC7A3	11989	Slc7a3
13551	56383	773	CACNA1A	12286	Cacna1a
13552	56386	966	CD59	333883	Cd59b
13553	56389	1301	COL11A1	12814	Col11a1
13554	56394	1958	EGR1	13653	Egr1
13555	56396	285220	EPHA6	13840	Epha6
13556	56411	4061	LY6E	17069	Ly6e
13557	56412	9261	MAPKAPK2	17164	Mapkapk2
